file	source	git_blob_sha
7d599bf46049__romain-o__DC130BS-4_30deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Woofers/FRD/30deg/DC130BS-4_30deg.frd	7d599bf4604910197fc178ca8aa677a5ac4dfd14
7d74839a25de__romain-o__RS100-4_45deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Woofers/FRD/45deg/RS100-4_45deg.frd	7d74839a25de34dcc2e56dc119243d3a082cb771
7e18d6c4e869__Zeeshan5249__xhsvjlqb.frd	https://github.com/Zeeshan5249/Tekla-Structures-3D-Optimisation/blob/HEAD/Source code/obj/.cache/build/bb0zjbvt.qc3/xhsvjlqb.frd	7e18d6c4e8697f2e144aadcf13b904ac54db9bed
7e35e7c77007__Alex-tru__conv_limit_1e-02_beam2.frd	https://github.com/Alex-tru/MSc-Thesis/blob/HEAD/test/conv_studies/convergence_limit/convergence_limit_dt2e-02/conv_limit_1e-02_beam2.frd	7e35e7c77007478d8553f9dae728d5f51884f728
7e37a84d6793__romain-o__DC130BS-8_15deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Woofers/FRD/15deg/DC130BS-8_15deg.frd	7e37a84d67933b8cfba331c57fa9c8ee59701537
7ec73b530509__of-matches__NFRS52FN-8@15.frd	https://github.com/of-matches/FreedomSystem/blob/HEAD/DriverDatabase/Manufacturer Data/RS52FN-8_data/FRD/NFRS52FN-8@15.frd	7ec73b530509e54018b8c1f58936f34418d83faa
7ee7815784a4__romain-o__RS180P-8_15deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Woofers/FRD/15deg/RS180P-8_15deg.frd	7ee7815784a42936847841b2e88bb642a7a02347
7ff492f2cef9__czjnoe__Dictionary.frd	https://github.com/czjnoe/GitHubDemo/blob/HEAD/FastReportDemo/FastReportDemo/Frx/Dictionary.frd	7ff492f2cef96a1f8a2a4588ee1bc56b95ea52cc
804d232a91b6__nicwulab__250201_003.frd	https://github.com/nicwulab/oPool_display/blob/HEAD/oPool_display/experimental_data/validation/BLI/oPool_competition_validation/MI15_H1/250201_003.frd	804d232a91b6156a00753c9d022c07eb8ab8e2d6
805030c3ad8c__rbkmoney__blacklist.frd	https://github.com/rbkmoney/fraudo/blob/HEAD/src/test/resources/rules/blacklist.frd	805030c3ad8c04d55eb6f8b42511fdcc1b86f723
808173226362__romain-o__PT2C-8_30deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Tweeters/FRD/30deg/PT2C-8_30deg.frd	8081732263620d18374ead3737f24616908149a9
80d4f5269de6__pierreaubert__Aalto_3_Passive_ver_-70.frd	https://github.com/pierreaubert/spinorama/blob/HEAD/datas/measurements/Aalto Speakers Aalto 3 Passive/vendor/Originals/Aalto 3 Passive ver -70.frd	80d4f5269de615725966e3cde01ae6a9e54d93b4
810b82566d2d__jonronen__Woofer_and_Tweeter.frd	https://github.com/jonronen/speaker-measurements/blob/HEAD/SB15NRX2C30-4 SB26STCN-4/Woofer and Tweeter.frd	810b82566d2db8fb41babe403037c03ce1147ab8
8164697b5362__modernecotech__chassis-track-twist-screen.frd	https://github.com/modernecotech/OpenSourceRail/blob/HEAD/design/component-catalogue/catalog/fea/chassis-track-twist-screen/chassis-track-twist-screen.frd	8164697b53620463ef30a336e0830a802e822703
81b7d7b1b8a0__Alex-tru__conv_limit_1e-02_beam1.frd	https://github.com/Alex-tru/MSc-Thesis/blob/HEAD/test/conv_studies/convergence_limit/convergence_limit_dt2e-02/conv_limit_1e-02_beam1.frd	81b7d7b1b8a0dd4ec1ea13fabcc5f63907b66a01
81cdbd319d9c__romain-o__RS125-8_15deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Woofers/FRD/15deg/RS125-8_15deg.frd	81cdbd319d9ca3b0ff67fca134385fed04e80215
820fa13dfae8__pierreaubert__Aalto_3_Passive_hor_-100.frd	https://github.com/pierreaubert/spinorama/blob/HEAD/datas/measurements/Aalto Speakers Aalto 3 Passive/vendor/Originals/Aalto 3 Passive hor -100.frd	820fa13dfae805a821814cf34c21e28cce754b8b
82128e523dbd__Alex-tru__conv_limit_4e-02_beam2.frd	https://github.com/Alex-tru/MSc-Thesis/blob/HEAD/test/conv_studies/convergence_limit/convergence_limit_dt1e-02/conv_limit_4e-02_beam2.frd	82128e523dbd9f1ea0fab1be9560c4038fa8d44d
82492a5b598d__pierreaubert__Aalto_3_Active_Pro_ver_10.frd	https://github.com/pierreaubert/spinorama/blob/HEAD/datas/measurements/Aalto Speakers Aalto 3 Active Pro/vendor/Originals/Aalto 3 Active Pro ver 10.frd	82492a5b598d20db042958cc2221a160319c204d
82908166d6fd__modernecotech__bogie-brake-traction-screen.frd	https://github.com/modernecotech/OpenSourceRail/blob/HEAD/design/component-catalogue/catalog/fea/bogie-brake-traction-screen/bogie-brake-traction-screen.frd	82908166d6fd413341b74a3a65593c04c0d31ea6
82ae1efe6645__romain-o__RS100P-8_45deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Woofers/FRD/45deg/RS100P-8_45deg.frd	82ae1efe66454c710a3e4e952232a072c6075c0a
841be879e370__romain-o__RS125P-8_0deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Woofers/FRD/0deg/RS125P-8_0deg.frd	841be879e3706c269d34c9c184bbcaa2e43058c7
8499d7484798__mbrennwa__MonkeyCoffin20181229_VM752_1m_hor_+30.frd	https://github.com/mbrennwa/osmcdoc/blob/HEAD/plots/raw_drivers/spliced_curves/MonkeyCoffin20181229_VM752_1m_hor_+30.frd	8499d74847986e3152ba545d85e876c4a2fdafc0
84c3e6da9fc0__romain-o__SB17MFC35-4_0deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Woofers/FRD/0deg/SB17MFC35-4_0deg.frd	84c3e6da9fc059333a81e9f3f74f18b0c95b6c0a
84fbe9078846__makkemal__Test_WignerStrain.frd	https://github.com/makkemal/NGIMASEM/blob/HEAD/Testprobs/Test_WignerStrain.frd	84fbe907884631cb1f185371b16d41368a04b0c6
852858297478__pierreaubert__Aalto_3_Active_Pro_ver_-150.frd	https://github.com/pierreaubert/spinorama/blob/HEAD/datas/measurements/Aalto Speakers Aalto 3 Active Pro/vendor/Originals/Aalto 3 Active Pro ver -150.frd	852858297478affaad6d8759b27f8e68d3e83594
855d5711fcc9__Alex-tru__conv_limit_5e-02_beam1.frd	https://github.com/Alex-tru/MSc-Thesis/blob/HEAD/test/conv_studies/convergence_limit/convergence_limit_dt5e-02/conv_limit_5e-02_beam1.frd	855d5711fcc9ce5da9a5834cfb56fd50cb7ec5ad
85669ef5d830__Johnlon__DC28FT-8@45.frd	https://github.com/Johnlon/speaker/blob/HEAD/research/speakers/datafiles/DC28FT-8/FRD/DC28FT-8@45.frd	85669ef5d830766ccca4bfc8f97862c3bd8de8bb
856706912c75__calculix__1.frd	https://github.com/calculix/cgx_prool/blob/HEAD/cgx_2.10.1/src/1.frd	856706912c75627e7cd25fb80970c185b3e2a177
856706912c75__calculix__1.frd	https://github.com/calculix/cgx_prool/blob/HEAD/cgx_2.10/src/1.frd	856706912c75627e7cd25fb80970c185b3e2a177
856706912c75__calculix__1.frd	https://github.com/calculix/cgx_prool/blob/HEAD/cgx_2.11/src/1.frd	856706912c75627e7cd25fb80970c185b3e2a177
856706912c75__calculix__1.frd	https://github.com/calculix/cgx_prool/blob/HEAD/cgx_2.12/src/1.frd	856706912c75627e7cd25fb80970c185b3e2a177
856706912c75__calculix__1.frd	https://github.com/calculix/cgx_prool/blob/HEAD/cgx_2.14/src/1.frd	856706912c75627e7cd25fb80970c185b3e2a177
856706912c75__calculix__1.frd	https://github.com/calculix/cgx_prool/blob/HEAD/cgx_2.15/src/1.frd	856706912c75627e7cd25fb80970c185b3e2a177
856706912c75__calculix__1.frd	https://github.com/calculix/cgx_prool/blob/HEAD/cgx_2.16/src/1.frd	856706912c75627e7cd25fb80970c185b3e2a177
856706912c75__calculix__1.frd	https://github.com/calculix/cgx_prool/blob/HEAD/cgx_2.18/src/1.frd	856706912c75627e7cd25fb80970c185b3e2a177
856706912c75__calculix__1.frd	https://github.com/calculix/cgx_prool/blob/HEAD/cgx_2.19/src/1.frd	856706912c75627e7cd25fb80970c185b3e2a177
856706912c75__calculix__1.frd	https://github.com/calculix/cgx_prool/blob/HEAD/cgx_2.20/src/1.frd	856706912c75627e7cd25fb80970c185b3e2a177
856706912c75__calculix__1.frd	https://github.com/calculix/cgx_prool/blob/HEAD/cgx_2.8/src/1.frd	856706912c75627e7cd25fb80970c185b3e2a177
856706912c75__calculix__1.frd	https://github.com/calculix/cgx_prool/blob/HEAD/cgx_2.9/src/1.frd	856706912c75627e7cd25fb80970c185b3e2a177
8579eb0fdd97__lpaiu-cs__8834_apollo15_crd_250307_1632_0.frd	https://github.com/lpaiu-cs/self-mass-unobservability/blob/HEAD/data/request4_llr/monthly_split_probe_apollo15_202503/8834_apollo15_crd_250307_1632_0.frd	8579eb0fdd975aa62c719ebb7396dc47e55bf87a
8623a473fc9f__mckayreedmoore__cube.frd	https://github.com/mckayreedmoore/mini-moonboard/blob/HEAD/fea/mortar_observer_build/cube-qyk279w_/mortar_0p125-observer/cube.frd	8623a473fc9f47125dc9135c320c4ea5d85c67b2
865446b15554__rbkmoney__count_uniq.frd	https://github.com/rbkmoney/fraudo/blob/HEAD/src/test/resources/rules/count_uniq.frd	865446b1555462a0e63abb8fe583e05c1144e036
865446b15554__valitydev__count_uniq.frd	https://github.com/valitydev/fraudo/blob/HEAD/src/test/resources/rules/count_uniq.frd	865446b1555462a0e63abb8fe583e05c1144e036
8724e52ec1f0__romain-o__215-GMF-8_0deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Woofers/FRD/0deg/215-GMF-8_0deg.frd	8724e52ec1f08ee27c92c5bb3a4c106d8ec5a586
875fe4c3720a__Estia-advanced-programming__flightReport_fl12.frd	https://github.com/Estia-advanced-programming/test-generator/blob/HEAD/staging/flightReport_fl12.frd	875fe4c3720ad3aac02a50247103c8d98d0d7ae4
883c13404659__romain-o__TD20F-4_15deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Tweeters/FRD/15deg/TD20F-4_15deg.frd	883c13404659c6599c2101f4168df883b1ea7994
88d41f64ca95__lpaiu-cs__8834_apollo15_crd_250306_1850_0.frd	https://github.com/lpaiu-cs/self-mass-unobservability/blob/HEAD/data/request4_llr/monthly_split_probe_apollo15_202503/8834_apollo15_crd_250306_1850_0.frd	88d41f64ca9532e3b5207831480c6d8bfae78d8c
890e9dc02df4__Alex-tru__conv_limit_1e-01_beam2.frd	https://github.com/Alex-tru/MSc-Thesis/blob/HEAD/test/conv_studies/convergence_limit/convergence_limit_dt1e-02/conv_limit_1e-01_beam2.frd	890e9dc02df47eb5e715f863a71813a2731225cb
8928a8e8fcd7__romain-o__PS220-8_0deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Woofers/FRD/0deg/PS220-8_0deg.frd	8928a8e8fcd77083cb857836a620e3c9edb8b719
89d4685c032a__spolanski__fine-quad-tet.frd	https://github.com/spolanski/CoFEA/blob/HEAD/benchmarks/04-eliptic-membrane/results/Results_Calculix/fine-quad-tet/fine-quad-tet.frd	89d4685c032a4d50069e9b73a56d6e40a1b73660
8a37cea97363__derpaule__20200529xSAXxNBxRBDHisxCOMPx0501_001.frd	https://github.com/derpaule/Ty1_octet_itc/blob/HEAD/data_octet/20200529xSAXxNBxRBDHisxCOMPx0501/20200529xSAXxNBxRBDHisxCOMPx0501_001.frd	8a37cea973633120eb54b83fbe69cc887d827d74
8a5f2745cf75__derpaule__20200529xSAXxNBxRBDHisxCOMPx0501_002.frd	https://github.com/derpaule/Ty1_octet_itc/blob/HEAD/data_octet/20200529xSAXxNBxRBDHisxCOMPx0501/20200529xSAXxNBxRBDHisxCOMPx0501_002.frd	8a5f2745cf7580104f05dd91def752d0c82315ad
8ae3acf8783c__Katona-lab__230125_011.frd	https://github.com/Katona-lab/BayesLayerAnalyst/blob/HEAD/20230125_AR2G_1OLD/Experiment_1/230125_011.frd	8ae3acf8783c50477af98fc16bb21cea6c1e2343
8b0ae301abca__romain-o__RS125P-4_15deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Woofers/FRD/15deg/RS125P-4_15deg.frd	8b0ae301abca9cf791dfd17b82a2877e5b9c25e3
8bc21082f114__romain-o__AMTHR-4_DATS_30deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Tweeters/FRD/30deg/AMTHR-4 DATS_30deg.frd	8bc21082f114f0e5ae0ae7276a87bfd7b3460533
8d107649a39c__lpaiu-cs__8834_apollo15_crd_250307_1551_0.frd	https://github.com/lpaiu-cs/self-mass-unobservability/blob/HEAD/data/request4_llr/monthly_split_probe_apollo15_202503/8834_apollo15_crd_250307_1551_0.frd	8d107649a39c7308d8a38f904df201ee5af96ce7
8d57c887b2de__pierreaubert__Aalto_3_Active_Pro_hor_90.frd	https://github.com/pierreaubert/spinorama/blob/HEAD/datas/measurements/Aalto Speakers Aalto 3 Active Pro/vendor/Originals/Aalto 3 Active Pro hor 90.frd	8d57c887b2de4bacce4096364b15f8169066557a
8e301285672b__romain-o__RS225P-4A_30deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Woofers/FRD/30deg/RS225P-4A_30deg.frd	8e301285672bde863b1685eea80d32c6df12d587
8e3b12f0fe09__Alex-tru__conv_limit_1e-04_beam2.frd	https://github.com/Alex-tru/MSc-Thesis/blob/HEAD/test/conv_studies/convergence_limit/convergence_limit_dt1e-02/conv_limit_1e-04_beam2.frd	8e3b12f0fe09f838bc0f4b01b3d001848fe6e135
8ef9b18f76f5__lpaiu-cs__8834_apollo15_crd_250306_2008_0.frd	https://github.com/lpaiu-cs/self-mass-unobservability/blob/HEAD/data/request4_llr/monthly_split_probe_apollo15_202503/8834_apollo15_crd_250306_2008_0.frd	8ef9b18f76f5b49a2ce64cc65497d651822376f0
8f62ea7bcc89__Johnlon__SB19ST-C000-4_DIGITISED@30.frd	https://github.com/Johnlon/speaker/blob/HEAD/research/speakers/datafiles/SB19ST-C000-4/FRD/SB19ST-C000-4_DIGITISED@30.frd	8f62ea7bcc89f6aeda81ebe210c735b1af17b9f9
8fba8eee0089__romain-o__215-GMF-8_30deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Woofers/FRD/30deg/215-GMF-8_30deg.frd	8fba8eee008963f48ed750bdbc82f239d06adfa1
8fc5b1b718f0__romain-o__ND25TA-4_15deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Tweeters/FRD/15deg/ND25TA-4_15deg.frd	8fc5b1b718f08f8c99784d1719e3a335021ebe42
90713ab569e2__DriftingOtter__Frequnecy_Response.frd	https://github.com/DriftingOtter/Project-Resonator/blob/HEAD/BA Driver Spec Sheets/Knowles_HODVTEC-31618/Frequnecy_Response.frd	90713ab569e23d263bc21f1095094d8f6499ba89
909eb15c9225__Dhondtguido__global_2d3d_thermal.frd	https://github.com/Dhondtguido/CalculiX/blob/HEAD/test/global_2d3d_thermal.frd	909eb15c92258715504e86308cd46c37359afae8
909eb15c9225__jwharington__global_2d3d_thermal.frd	https://github.com/jwharington/CalculiX/blob/HEAD/test/global_2d3d_thermal.frd	909eb15c92258715504e86308cd46c37359afae8
90fd42754de1__Katona-lab__230125_010.frd	https://github.com/Katona-lab/BayesLayerAnalyst/blob/HEAD/20230125_AR2G_1OLD/Experiment_1/230125_010.frd	90fd42754de13526450c2adbbee80f4d1813e74b
910f9a14efee__Estia-advanced-programming__missing_column1.frd	https://github.com/Estia-advanced-programming/test-generator/blob/HEAD/Data/Errors/testFiles/missing_column1.frd	910f9a14efee013c432dda1821c605776dddc100
91869ba3236e__Alex-tru__conv_limit_2e-02_beam1.frd	https://github.com/Alex-tru/MSc-Thesis/blob/HEAD/test/conv_studies/convergence_limit/convergence_limit_dt2e-02/conv_limit_2e-02_beam1.frd	91869ba3236edc74f3d8d259086d54bfa6a910d1
91ed28cdc1c0__romain-o__SS-D3004-660000_30deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Tweeters/FRD/30deg/SS-D3004-660000_30deg.frd	91ed28cdc1c08dca6c5eafbeefc9dea0d6fb64b6
920df1c7dc0a__Katona-lab__230125_007.frd	https://github.com/Katona-lab/BayesLayerAnalyst/blob/HEAD/20230125_AR2G_1OLD/Experiment_1/230125_007.frd	920df1c7dc0ac3b18813c7d1108a22125bf282ae
92336cf2e996__joachimth__woofer_raw.frd	https://github.com/joachimth/mk3-reference-loudspeaker/blob/HEAD/simulations/frd/woofer_raw.frd	92336cf2e99681640c6c8b2b7f247598bc4921d6
92ee31ca15f2__romain-o__RS270-8_30deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Woofers/FRD/30deg/RS270-8_30deg.frd	92ee31ca15f272b9a6a19f496cfeaa52e54a447e
9386620a2986__romain-o__D262_0deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Tweeters/FRD/0deg/D262_0deg.frd	9386620a2986f9cc96396495e965ef2d72cbe3c1
93c74939940c__pwildfe1__bboy_kneel_leaned.frd	https://github.com/pwildfe1/calculixcontainer/blob/HEAD/bboy_kneel_leaned.frd	93c74939940ca2fb69611e98e7a1cb32d78116da
94cf0767d1f6__mckayreedmoore__cube.frd	https://github.com/mckayreedmoore/mini-moonboard/blob/HEAD/fea/mortar_observer_build/cube-qyk279w_/mortar_0p25-observer/cube.frd	94cf0767d1f6f592f507f14c3a137d1c4dbd849b
94e3a2e5deb8__romain-o__AMTPRO-4_15deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Tweeters/FRD/15deg/AMTPRO-4_15deg.frd	94e3a2e5deb80827dd758d06aac267cf14180b70
94f2c3defcd6__romain-o__DC380-8_15deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Woofers/FRD/15deg/DC380-8_15deg.frd	94f2c3defcd638533099ed026cfa56725d6c9fc2
9558b124bb86__srinivas486__fl_target.frd	https://github.com/srinivas486/audyssey-rew-tuner/blob/HEAD/output/fl_target.frd	9558b124bb8658d89e176d54296ed8cdf9dd1719
956d21eb237a__pierreaubert__Aalto_3_Passive_ver_-170.frd	https://github.com/pierreaubert/spinorama/blob/HEAD/datas/measurements/Aalto Speakers Aalto 3 Passive/vendor/Originals/Aalto 3 Passive ver -170.frd	956d21eb237ab9334769ee65289dce5b326e4ca2
963b0df24b7b__airpocket-soundman__hit_c4.frd	https://github.com/airpocket-soundman/acrylic_pan/blob/HEAD/web/assets/simulation/calculix/hit_c4.frd	963b0df24b7bc2c4faa7222cc88a631e093f4874
963b0df24b7b__airpocket-soundman__hit_c4.frd	https://github.com/airpocket-soundman/acrylic_pan_uno_q/blob/HEAD/web/assets/simulation/calculix/hit_c4.frd	963b0df24b7bc2c4faa7222cc88a631e093f4874
96c457c154d4__romain-o__RS125P-4_45deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Woofers/FRD/45deg/RS125P-4_45deg.frd	96c457c154d42d041a1de3d1a15fbac368b75238
96cc4ace28da__romain-o__215-GMF-8_60deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Woofers/FRD/60deg/215-GMF-8_60deg.frd	96cc4ace28da4c35327dc2abc639544f7890e843
9765c523980c__mbrennwa__MonkeyCoffin20181229_SCANR2904WG148_1m_hor_-15.frd	https://github.com/mbrennwa/osmcdoc/blob/HEAD/plots/raw_drivers/spliced_curves/MonkeyCoffin20181229_SCANR2904WG148_1m_hor_-15.frd	9765c523980cdff00f7ab6a92794bbb8897d69c1
979300eebaa2__nicwulab__250201_004.frd	https://github.com/nicwulab/oPool_display/blob/HEAD/oPool_display/experimental_data/validation/BLI/oPool_competition_validation/MI15_H1/250201_004.frd	979300eebaa2ca446d118027c0db09adde001228
9871fdd42520__romain-o__DA115-8_0deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Woofers/FRD/0deg/DA115-8_0deg.frd	9871fdd4252012c341de15bff2389ffbab56eedc
98aefd137911__pierreaubert__Aalto_3_Passive_hor_-170.frd	https://github.com/pierreaubert/spinorama/blob/HEAD/datas/measurements/Aalto Speakers Aalto 3 Passive/vendor/Originals/Aalto 3 Passive hor -170.frd	98aefd137911cba5dbdf7af6e932f74169a404a2
98aefd137911__pierreaubert__Aalto_3_Passive_hor_170.frd	https://github.com/pierreaubert/spinorama/blob/HEAD/datas/measurements/Aalto Speakers Aalto 3 Passive/vendor/Originals/Aalto 3 Passive hor 170.frd	98aefd137911cba5dbdf7af6e932f74169a404a2
99285fdcc22b__rbkmoney__paren.frd	https://github.com/rbkmoney/fraudo/blob/HEAD/src/test/resources/rules/p2p/paren.frd	99285fdcc22b0a15ff000c748e35e06c61bc11ee
996cb51a81af__romain-o__RST28F-4_45deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Tweeters/FRD/45deg/RST28F-4_45deg.frd	996cb51a81af8c0273f179bf07463a5f6605a2cd
9a935567f4c7__dpohanlon__AN25F-4@0.frd	https://github.com/dpohanlon/crossover/blob/HEAD/data/AN25F-4@0.frd	9a935567f4c7f3ca5e3389f3b91abf5f880ae43c
9afead8e8408__romain-o__AMTPOD-4_30deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Tweeters/FRD/30deg/AMTPOD-4_30deg.frd	9afead8e8408c353df994cfe1ffed7fcbcd9ed3a
9b343d0fc53a__romain-o__CF18N-4_0deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Tweeters/FRD/0deg/CF18N-4_0deg.frd	9b343d0fc53a38468ca4197d5ec60498c1509307
9c23a2b8a162__romain-o__DC28FS-8_45deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Tweeters/FRD/45deg/DC28FS-8_45deg.frd	9c23a2b8a162d7d9babb5cc69fb0300485828818
9c51b35f3c79__of-matches__NFRS52FN-8@0.frd	https://github.com/of-matches/FreedomSystem/blob/HEAD/DriverDatabase/Manufacturer Data/RS52FN-8_data/FRD/NFRS52FN-8@0.frd	9c51b35f3c790ff4220b3409e6d6a2744a9f3130
9cfdb5de344d__binghe__idl.frd	https://github.com/binghe/ml-idl/blob/HEAD/src/Parser/old-fred-based/idl.frd	9cfdb5de344d5df4e34681597b05967d2325ba76
9d2773fe2cf3__romain-o__DS135-8_0deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Midranges/FRD/0deg/DS135-8_0deg.frd	9d2773fe2cf339eb9186fa417333bfa78167e1fb
9d2773fe2cf3__romain-o__DS135-8_0deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Woofers/FRD/0deg/DS135-8_0deg.frd	9d2773fe2cf339eb9186fa417333bfa78167e1fb
9d2ea05a73ff__spolanski__Coarse_Lin_Tet.frd	https://github.com/spolanski/CoFEA/blob/HEAD/benchmarks/02-cooks-membrane/calculix/poisson_0_49/Coarse_Lin_Tet/Coarse_Lin_Tet.frd	9d2ea05a73ff6613a03fa59af9753a709ce601c3
9d3bd47f0ccb__lpaiu-cs__8834_apollo15_crd_250306_1656_0.frd	https://github.com/lpaiu-cs/self-mass-unobservability/blob/HEAD/data/request4_llr/monthly_split_probe_apollo15_202503/8834_apollo15_crd_250306_1656_0.frd	9d3bd47f0ccb448fd494b04896034cb0143dc6a7
9d3e0cfbd0fc__romain-o__ND16FA-4_0deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Tweeters/FRD/0deg/ND16FA-4_0deg.frd	9d3e0cfbd0fc9a6ffeee2be76bb03950dd3cde93
9d4cd010a645__jonronen__combined.frd	https://github.com/jonronen/speaker-measurements/blob/HEAD/SB12PFCR25-4 and SB21RDCN-4/combined.frd	9d4cd010a645940433c781656e42a7d8c4e0c966
9dffadd6d153__romain-o__DS135-8_30deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Midranges/FRD/30deg/DS135-8_30deg.frd	9dffadd6d15368a27eaf1fb27b7afe15af7e067f
9e24bc58bb11__mbrennwa__Volt_VM752_driver-A_impedance.frd	https://github.com/mbrennwa/osmcdoc/blob/HEAD/plots/raw_drivers/impedance/Volt_VM752_driver-A_impedance.frd	9e24bc58bb112baef476f94d77ed2f77eb858b8e
9e35e907d465__jonronen__All.frd	https://github.com/jonronen/speaker-measurements/blob/HEAD/Morel CAW538 CAT408 MTM/All.frd	9e35e907d465606ca4459b37a157bd4ab73c5d3c
9f7ad72f5250__romain-o__RS225P-4A_15deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Woofers/FRD/15deg/RS225P-4A_15deg.frd	9f7ad72f52507eeaa4bae7b5cb7f1c88295ad215
9fd23f8e0282__romain-o__CF18N-4_30deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Tweeters/FRD/30deg/CF18N-4_30deg.frd	9fd23f8e0282d7822f67f622488f0a0d93de0462
a07b34207dc8__romain-o__DC300-8_45deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Woofers/FRD/45deg/DC300-8_45deg.frd	a07b34207dc898cfdca6785836ca0f78345c8eb3
a109c6c05e1d__lpaiu-cs__8834_apollo15_crd_250308_1931_0.frd	https://github.com/lpaiu-cs/self-mass-unobservability/blob/HEAD/data/request4_llr/monthly_split_probe_apollo15_202503/8834_apollo15_crd_250308_1931_0.frd	a109c6c05e1db5f313b999c87d2a2eb6e57ffd1f
a125829f6d6a__jonronen__Woofer.frd	https://github.com/jonronen/speaker-measurements/blob/HEAD/Morel 638 378 bigger/Woofer.frd	a125829f6d6a8ccb3995f8a8be960f45d88ce5f2
a1f1e12640cb__romain-o__RS125-4_15deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Woofers/FRD/15deg/RS125-4_15deg.frd	a1f1e12640cb2e06466ee0f6f45f162e3b1edfd7
a30d89dceb21__Alex-tru__conv_limit_3e-02_beam2.frd	https://github.com/Alex-tru/MSc-Thesis/blob/HEAD/test/conv_studies/convergence_limit/convergence_limit_dt1e-02/conv_limit_3e-02_beam2.frd	a30d89dceb21779ecb0dc01d82866bf41cea417d
a3242bc63c58__romain-o__295-369_45deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Woofers/FRD/45deg/295-369_45deg.frd	a3242bc63c5810783c687f8217356563a1d179c1
a37c6f07794e__Alex-tru__beam_mono.frd	https://github.com/Alex-tru/MSc-Thesis/blob/HEAD/test/conv_studies/convergence_limit/convergence_limit_dt5e-02/reference/beam_mono.frd	a37c6f07794e7e9ce44d1ea1848c343ac903cd1d
a3a71f605e43__romain-o__DC130B-4_15deg.frd	https://github.com/romain-o/FindMyCrossover/blob/HEAD/data/Woofers/FRD/15deg/DC130B-4_15deg.frd	a3a71f605e43020318d30e6613c4aa467a37b5ce
a3b5e40bffa1__mbrennwa__MonkeyCoffin20181229_VM752_1m_hor_+90.frd	https://github.com/mbrennwa/osmcdoc/blob/HEAD/plots/raw_drivers/spliced_curves/MonkeyCoffin20181229_VM752_1m_hor_+90.frd	a3b5e40bffa159cd541f237a13024b83c9dd57e7
a3bbb07c01fb__spolanski__fine-quad-hex.frd	https://github.com/spolanski/CoFEA/blob/HEAD/benchmarks/04-eliptic-membrane/results/Results_Calculix/fine-quad-hex/fine-quad-hex.frd	a3bbb07c01fbb39af366bfa2357457aa537a1f5e
